ResourceID,card,card_order,source_id,identifier_content,identifier_type,type,name_content,name_type,name_language,part_of_location,annotation_population,annotation_timezone,country,coordinates_geo_json,coordinates_wkt,annotation_elevation
d9e2e9b7-2ad5-5ba8-ad4b-8c8a06fdd3fb,single,0,2752480,https://www.geonames.org/2752480,Geonames identifier,farm,Koning Willem II Hoeve,Primary,Nederlands,"[{""resourceId"": ""33641189-78b8-500a-8cb4-be8c3ea48334"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d164ffc-9a9b-5d60-8962-79f354badeea"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.80298 51.76503),(4.80298 51.76503),
597297e0-af9b-5d76-a198-c2002a978059,single,0,2752482,https://www.geonames.org/2752482,Geonames identifier,polder,Koningsoordpolder,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.29627 51.61842),(4.29627 51.61842),
8f203870-a979-570e-96b9-f69e55574a0a,single,0,2752497,https://www.geonames.org/2752497,Geonames identifier,farm,Koningin Wilhelminahoeve,Primary,Nederlands,"[{""resourceId"": ""33641189-78b8-500a-8cb4-be8c3ea48334"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d164ffc-9a9b-5d60-8962-79f354badeea"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.79541 51.77514),(4.79541 51.77514),
ebc6b2ae-96cd-580b-8289-dcf97d5ded1b,single,0,2752499,https://www.geonames.org/2752499,Geonames identifier,farm,Koningin Sophiahoeve,Primary,Nederlands,"[{""resourceId"": ""33641189-78b8-500a-8cb4-be8c3ea48334"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d164ffc-9a9b-5d60-8962-79f354badeea"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.80734 51.7812),(4.80734 51.7812),
673cb524-af48-5a33-90a3-3851d4c2428e,single,0,2752503,https://www.geonames.org/2752503,Geonames identifier,farm,Koningin Emmahoeve,Primary,Nederlands,"[{""resourceId"": ""33641189-78b8-500a-8cb4-be8c3ea48334"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d164ffc-9a9b-5d60-8962-79f354badeea"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.79032 51.77802),(4.79032 51.77802),
5c6d9e0b-29a5-5f3d-8777-9bb2f39cb692,single,0,2752504,https://www.geonames.org/2752504,Geonames identifier,farm,Koningin Anna Paulownapolder,Primary,Nederlands,"[{""resourceId"": ""33641189-78b8-500a-8cb4-be8c3ea48334"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d164ffc-9a9b-5d60-8962-79f354badeea"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.81989 51.79239),(4.81989 51.79239),
e602ca5c-a870-586f-843f-3840f495406c,single,0,2752505,https://www.geonames.org/2752505,Geonames identifier,forest(s),Koningenbosch,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.95753 51.50552),(4.95753 51.50552),
c4d87288-c3d1-597d-a62f-ed95745c0129,single,0,2752541,https://www.geonames.org/2752541,Geonames identifier,populated place,Koks,Primary,Nederlands,"[{""resourceId"": ""a2f8be27-22d7-5aa7-9e38-320827160148"", ""ontologyProperty"": """", ""resourceXresourceId"": ""306946d3-c390-5d14-9a84-a84127272e67"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.65833 51.57333),(5.65833 51.57333),
24d32f41-2227-54be-9aa4-24996101077e,single,0,2752549,https://www.geonames.org/2752549,Geonames identifier,populated place,Koevering,Primary,Nederlands,"[{""resourceId"": ""2091b323-7697-5ad5-abc5-0083b7fed0d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e84821d-9c70-5060-a56c-d020859384be"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.49306 51.58167),(5.49306 51.58167),
9af2c933-86ba-5cef-bf60-cdb9763955bd,single,0,2752550,https://www.geonames.org/2752550,Geonames identifier,populated place,Koevering,Primary,Nederlands,"[{""resourceId"": ""5f4581c2-11eb-5571-9932-fedd1e23ac81"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2d85b38f-a5ba-5f88-b081-3e54b097a92d"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.26806 51.57667),(4.26806 51.57667),
56ab9153-c9a3-58d1-9f98-0a6a0d435228,single,0,2752560,https://www.geonames.org/2752560,Geonames identifier,polder,Koekoekpolder,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.61667 51.65),(4.61667 51.65),
7f691d5d-3ed5-5f6b-a7c9-05f5c7869ece,single,0,2752563,https://www.geonames.org/2752563,Geonames identifier,locality,Koekoek,Primary,Nederlands,"[{""resourceId"": ""e6986f20-9183-5b8d-9789-fcb4f9678ca0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97be138a-77a9-59bd-b516-034edfb46135"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.64408 51.54679),(4.64408 51.54679),
a1bd9622-5fd7-5ab3-8b0e-24bfc15ac8b1,single,0,2752564,https://www.geonames.org/2752564,Geonames identifier,locality,Koekelenbergsche Tiend,Primary,Nederlands,"[{""resourceId"": ""471670cc-1ea7-5034-97f2-2f0050877bb8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8b690be5-8a7f-5a4b-ae16-0d115e06ab48"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.7868 51.54206),(4.7868 51.54206),
58582fdd-b933-5994-80a4-b42cd8a9aead,single,0,2752565,https://www.geonames.org/2752565,Geonames identifier,locality,Koekedongen,Primary,Nederlands,"[{""resourceId"": ""e0b03e51-8d60-51b3-8132-c9407544ec09"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e07f9a0c-ea70-5033-bdd0-8e5c5fd6e979"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.99104 51.47921),(4.99104 51.47921),
f6c64ddb-9322-5fb0-8158-15e222f36bbf,single,0,2752590,https://www.geonames.org/2752590,Geonames identifier,heath,Knegselsche Heide,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.31446 51.39905),(5.31446 51.39905),
2fbe770c-4a37-5045-9b49-af14633bda5c,single,0,2752591,https://www.geonames.org/2752591,Geonames identifier,populated place,Knegsel,Primary,Nederlands,"[{""resourceId"": ""e4da0e6c-9845-5a71-9880-d66bff745a76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""516b5015-5854-50b2-a9d0-cad50b0729b2"", ""inverseOntologyProperty"": """"}]",1435,Europe/Amsterdam,NL,POINT (5.34583 51.39917),(5.34583 51.39917),
a134896b-eec8-51b4-9857-587e772ca880,single,0,2752595,https://www.geonames.org/2752595,Geonames identifier,populated place,Klutsdorp,Primary,Nederlands,"[{""resourceId"": ""92f3358c-29bf-554e-b4ca-744cb1d30497"", ""ontologyProperty"": """", ""resourceXresourceId"": ""77eb78e5-94db-5c64-b93e-9d586f882730"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.29444 51.55333),(4.29444 51.55333),
6c7a1869-4247-5689-bf2f-444d6f92a070,single,0,2752600,https://www.geonames.org/2752600,Geonames identifier,populated place,Klundert,Primary,Nederlands,"[{""resourceId"": ""f169e8e5-699c-5ab7-bef9-56d57e0c8114"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8de26cef-c452-50df-b420-84330235dc39"", ""inverseOntologyProperty"": """"}]",5405,Europe/Amsterdam,NL,POINT (4.53472 51.665),(4.53472 51.665),
01206384-844a-5204-ba88-8eef4cb50d37,single,0,2752605,https://www.geonames.org/2752605,Geonames identifier,marsh(es),Klotterpeel,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.80335 51.53713),(5.80335 51.53713),
39a6b58e-5d9e-53f4-8285-224f092f9128,single,0,2752606,https://www.geonames.org/2752606,Geonames identifier,locality,Klotteraard,Primary,Nederlands,"[{""resourceId"": ""90e4ad0f-1015-5d76-bd2c-120aa57ba2c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a0c1767-63fb-583e-aa63-6eefc2194739"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.95 51.41667),(4.95 51.41667),
8a1d6d2e-4fce-55e9-bf85-5faf432658f4,single,0,2752610,https://www.geonames.org/2752610,Geonames identifier,farm,Klootwijkhoeve,Primary,Nederlands,"[{""resourceId"": ""33641189-78b8-500a-8cb4-be8c3ea48334"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d164ffc-9a9b-5d60-8962-79f354badeea"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.96667 51.78333),(4.96667 51.78333),
3aeed1d2-c9af-5835-bdab-e5e3c32daeb9,single,0,2752622,https://www.geonames.org/2752622,Geonames identifier,populated place,Kloosterhoek,Primary,Nederlands,"[{""resourceId"": ""e9bd29bd-5e5c-5c23-993a-b15686fdc8d6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""29a9ae87-0758-58eb-9708-40b2c280db6c"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.36803 51.69994),(5.36803 51.69994),
7cc45821-0ecf-535b-ac32-50c0befefa69,single,0,2752624,https://www.geonames.org/2752624,Geonames identifier,populated place,Kloostereind,Primary,Nederlands,"[{""resourceId"": ""52a60676-0e6d-5871-abd3-8ca25c54db4f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""257c15af-4a53-5cf8-8999-8defe829a605"", ""inverseOntologyProperty"": """"}]",105,Europe/Amsterdam,NL,POINT (5.70417 51.45333),(5.70417 51.45333),
0a6c2888-cf37-5dde-a520-93419901aacf,single,0,2752633,https://www.geonames.org/2752633,Geonames identifier,populated place,Klooster,Primary,Nederlands,"[{""resourceId"": ""e0b03e51-8d60-51b3-8132-c9407544ec09"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e07f9a0c-ea70-5033-bdd0-8e5c5fd6e979"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.86111 51.52833),(4.86111 51.52833),
6749c1ae-7699-5037-be99-efc240808e12,single,0,2752635,https://www.geonames.org/2752635,Geonames identifier,populated place,Klokkenberg,Primary,Nederlands,"[{""resourceId"": ""90dcbcd1-21d2-5ef5-9c2d-981310666b8c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""31272dfc-6ff5-59d7-bc6e-010a3fe400e9"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.08333 51.61667),(5.08333 51.61667),
05dc3e43-1802-56df-9d9e-c40fc449eacc,single,0,2752636,https://www.geonames.org/2752636,Geonames identifier,locality,Klokberg,Primary,Nederlands,"[{""resourceId"": ""72a6f283-9f07-5a31-b394-d8067942105e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9542a53-0670-596d-a67e-986838a0f8af"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.45131 51.4826),(4.45131 51.4826),
08feb91a-5c72-5bcb-bcd9-845831fc8ee1,single,0,2752652,https://www.geonames.org/2752652,Geonames identifier,populated place,Kleuter,Primary,Nederlands,"[{""resourceId"": ""7ed3cfcd-7011-50f1-80c1-6c53aac18bc9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""adfcbf68-d9e0-5c2f-92da-aee15bb029db"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.65 51.66),(5.65 51.66),
e095e078-6d0d-53cb-ab43-4b7414f5edeb,single,0,2752659,https://www.geonames.org/2752659,Geonames identifier,locality,Klein-Zundertsche Heide,Primary,Nederlands,"[{""resourceId"": ""033798b5-955b-5512-a2ea-d43d043d734d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f652cf23-760b-5bc3-8d90-40cb2705dc77"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.64643 51.50291),(4.64643 51.50291),
a9b59c82-e657-5ffb-b67c-0aef7898c041,single,0,2752660,https://www.geonames.org/2752660,Geonames identifier,populated place,Klein-Zundert,Primary,Nederlands,"[{""resourceId"": ""033798b5-955b-5512-a2ea-d43d043d734d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f652cf23-760b-5bc3-8d90-40cb2705dc77"", ""inverseOntologyProperty"": """"}]",1320,Europe/Amsterdam,NL,POINT (4.65417 51.48083),(4.65417 51.48083),
77c7c3f7-f6af-5a7b-8335-32233673302c,single,0,2752667,https://www.geonames.org/2752667,Geonames identifier,populated place,Klein-Vortum,Primary,Nederlands,"[{""resourceId"": ""8635ce4d-207b-5b8e-9b03-d5c52ba01241"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67b050bc-1387-5e53-880d-5f4258238e30"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.99028 51.61917),(5.99028 51.61917),
c2ee0567-1f65-5a0f-8077-5ae3b62b874f,single,0,2752671,https://www.geonames.org/2752671,Geonames identifier,populated place,Klein-Schoot,Primary,Nederlands,"[{""resourceId"": ""037bfee7-00dc-59d7-b0e2-caf6c7384c1e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c8fa013-08aa-5f0a-8b90-617a209248ef"", ""inverseOntologyProperty"": """"}]",110,Europe/Amsterdam,NL,POINT (5.575 51.25417),(5.575 51.25417),
6206b1b1-5367-5fbf-8e48-62025d26b34f,single,0,2752675,https://www.geonames.org/2752675,Geonames identifier,populated place,Klein-Oekel,Primary,Nederlands,"[{""resourceId"": ""033798b5-955b-5512-a2ea-d43d043d734d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f652cf23-760b-5bc3-8d90-40cb2705dc77"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.71806 51.5025),(4.71806 51.5025),
29723b52-4ecd-53aa-a7f8-b8c4416e014a,single,0,2752680,https://www.geonames.org/2752680,Geonames identifier,populated place,Klein Loo,Primary,Nederlands,"[{""resourceId"": ""84c9e41d-c743-50c6-a0c6-19e037b80170"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e8080f19-db43-5671-8306-93c31d71bec6"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.12361 51.48417),(5.12361 51.48417),
b84dfd0a-36ac-53e3-9fa9-924c79065aff,single,0,2752681,https://www.geonames.org/2752681,Geonames identifier,populated place,Klein Linden,Primary,Nederlands,"[{""resourceId"": ""8635ce4d-207b-5b8e-9b03-d5c52ba01241"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67b050bc-1387-5e53-880d-5f4258238e30"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.86667 51.75),(5.86667 51.75),
98062ef1-4ba9-5c89-bb45-5c3298b31e6d,single,0,2752682,https://www.geonames.org/2752682,Geonames identifier,populated place,Klein Koolwijk,Primary,Nederlands,"[{""resourceId"": ""d75dceec-d155-57ac-8ba6-084d39000da9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7060a54e-fd0f-5f79-aea5-c5af7ae91570"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.59505 51.77391),(5.59505 51.77391),
d09a7ac2-e8df-5218-97c2-12539f88b23f,single,0,2752705,https://www.geonames.org/2752705,Geonames identifier,populated place,Kleine Voort,Primary,Nederlands,"[{""resourceId"": ""84c9e41d-c743-50c6-a0c6-19e037b80170"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e8080f19-db43-5671-8306-93c31d71bec6"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.13056 51.5),(5.13056 51.5),
a7a7bc62-2a2f-544c-a152-d104675669dd,single,0,2752710,https://www.geonames.org/2752710,Geonames identifier,polder,Kleine Schenkeldijksche Polder,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.66457 51.6666),(4.66457 51.6666),
f9f3dc01-7878-51a0-b0a5-5b9b4a4733d5,single,0,2752718,https://www.geonames.org/2752718,Geonames identifier,heath,Kleine Oisterwijksche Heide,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.24343 51.53795),(5.24343 51.53795),
42d9f345-a35a-5a31-9f44-d30a905c3b32,single,0,2752720,https://www.geonames.org/2752720,Geonames identifier,distributary(-ies),Gat van den Kleinen Hil,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.7395 51.74192),(4.7395 51.74192),
149d0e6e-5827-5031-89cc-de3ecc02826c,single,0,2752722,https://www.geonames.org/2752722,Geonames identifier,locality,Kleine Meren,Primary,Nederlands,"[{""resourceId"": ""e6986f20-9183-5b8d-9789-fcb4f9678ca0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97be138a-77a9-59bd-b516-034edfb46135"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.6894 51.54485),(4.6894 51.54485),
cbbd9d28-69a1-54f3-9033-e8b6aa38cab7,single,0,2752723,https://www.geonames.org/2752723,Geonames identifier,pond,Kleine Melanen,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.29265 51.51195),(4.29265 51.51195),
f67352d2-3412-50de-9d3e-874e93e67bd7,single,0,2752728,https://www.geonames.org/2752728,Geonames identifier,pond,Kleine Meer,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.3646 51.41074),(4.3646 51.41074),
46b75292-c3f8-5017-9766-cec9ca49a93b,single,0,2752730,https://www.geonames.org/2752730,Geonames identifier,locality,Kleine Maaien,Primary,Nederlands,"[{""resourceId"": ""90e4ad0f-1015-5d76-bd2c-120aa57ba2c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a0c1767-63fb-583e-aa63-6eefc2194739"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.86488 51.47322),(4.86488 51.47322),
dc6e193f-96fb-502f-8240-e6828ddfb5da,single,0,2752731,https://www.geonames.org/2752731,Geonames identifier,stream,Kleine Lokker,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.61667 51.56667),(4.61667 51.56667),
d4f823a7-10c3-5403-ba59-26b7a52451e9,single,0,2752743,https://www.geonames.org/2752743,Geonames identifier,populated place,Kleine Hoeven,Primary,Nederlands,"[{""resourceId"": ""129f712e-3889-56fb-a97f-02e5d028ab41"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4f05c843-2984-5d01-89db-4e90176212af"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.7 51.38333),(5.7 51.38333),
e01a7141-e37d-550d-a376-49ea50a47f11,single,0,2752745,https://www.geonames.org/2752745,Geonames identifier,locality,Kleine Heide,Primary,Nederlands,"[{""resourceId"": ""90e4ad0f-1015-5d76-bd2c-120aa57ba2c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a0c1767-63fb-583e-aa63-6eefc2194739"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.9 51.41667),(4.9 51.41667),
df335b6f-16fd-5da5-b083-9e7c94d4241e,single,0,2752755,https://www.geonames.org/2752755,Geonames identifier,stream,Kleine Dommel,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.51667 51.46667),(5.51667 51.46667),
4ce77a9f-828d-5a22-aee9-166775b23b60,single,0,2752758,https://www.geonames.org/2752758,Geonames identifier,populated place,Kleine Bottel,Primary,Nederlands,"[{""resourceId"": ""e7ed7b97-5f75-570e-ae47-d4cfa034deaa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9e3c251f-6140-5d8a-9576-b92994b5d212"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.77222 51.46083),(5.77222 51.46083),
ff1ee487-80c5-518e-ba6e-1f3844f9c4cf,single,0,2752759,https://www.geonames.org/2752759,Geonames identifier,locality,Kleine Boonhil,Primary,Nederlands,"[{""resourceId"": ""5f4581c2-11eb-5571-9932-fedd1e23ac81"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2d85b38f-a5ba-5f88-b081-3e54b097a92d"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.37069 51.57743),(4.37069 51.57743),
20d63c6b-bb69-5fd5-8dfe-8a67a0762e35,single,0,2752763,https://www.geonames.org/2752763,Geonames identifier,locality,Kleine Biezen,Primary,Nederlands,"[{""resourceId"": ""72a6f283-9f07-5a31-b394-d8067942105e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9542a53-0670-596d-a67e-986838a0f8af"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.41371 51.54977),(4.41371 51.54977),
2b630c3d-0d8a-58df-a7a9-b4ccbb5cd5e2,single,0,2752765,https://www.geonames.org/2752765,Geonames identifier,stream,Kleine Beerze,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.28123 51.41289),(5.28123 51.41289),
4f1a6010-983c-5513-bcc5-458b44405ce0,single,0,2752767,https://www.geonames.org/2752767,Geonames identifier,stream,Kleine Beek,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.68333 51.48333),(4.68333 51.48333),
e25f9c33-b05b-56f0-a7bd-05e444fd4966,single,0,2752768,https://www.geonames.org/2752768,Geonames identifier,stream,Kleine Beek,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.68311 51.48611),(4.68311 51.48611),
49dd1365-c497-51a5-8cbd-0c7835eb1466,single,0,2752770,https://www.geonames.org/2752770,Geonames identifier,stream,Kleine Aa,Primary,Nederlands,"[{""resourceId"": ""f8356c5a-af05-59a6-b3b6-9ede0a23088c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c873de2-8fce-5aad-9c8d-84fe71ce0487"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.7 51.41667),(5.7 51.41667),
e14fb85f-9a48-52bc-88c6-e723dc87e406,single,0,2752776,https://www.geonames.org/2752776,Geonames identifier,populated place,Klein-Dongen,Primary,Nederlands,"[{""resourceId"": ""62947c3a-a1de-5469-aeb2-7aea699866c6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f8631d0b-7417-5616-ae51-0f0d9e7096b1"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.95 51.64417),(4.95 51.64417),
cfe5edc8-c4a1-5b92-885a-f76a675c1f05,single,0,2752782,https://www.geonames.org/2752782,Geonames identifier,populated place,Klein Bruggen,Primary,Nederlands,"[{""resourceId"": ""e7ed7b97-5f75-570e-ae47-d4cfa034deaa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9e3c251f-6140-5d8a-9576-b92994b5d212"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.76389 51.475),(5.76389 51.475),
2d517cbd-168e-53df-ae4a-3e072155baaf,single,0,2752784,https://www.geonames.org/2752784,Geonames identifier,populated place,Klein Borkel,Primary,Nederlands,"[{""resourceId"": ""db99c99b-2391-5f1b-be98-d98e9ec9c41e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""12f26dd7-af6a-5e8d-8680-197632216971"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.41079 51.31615),(5.41079 51.31615),
c029ba13-f463-5c2e-b905-c3819bd6d024,single,0,2752787,https://www.geonames.org/2752787,Geonames identifier,populated place,Klein-Bedaf,Primary,Nederlands,"[{""resourceId"": ""90e4ad0f-1015-5d76-bd2c-120aa57ba2c4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4a0c1767-63fb-583e-aa63-6eefc2194739"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (4.97917 51.45417),(4.97917 51.45417),
11486a13-0ae0-514f-a91b-655642a88700,single,0,2752794,https://www.geonames.org/2752794,Geonames identifier,populated place,Klef,Primary,Nederlands,"[{""resourceId"": ""a2f8be27-22d7-5aa7-9e38-320827160148"", ""ontologyProperty"": """", ""resourceXresourceId"": ""306946d3-c390-5d14-9a84-a84127272e67"", ""inverseOntologyProperty"": """"}]",0,Europe/Amsterdam,NL,POINT (5.79861 51.51167),(5.79861 51.51167),
