alternateNameId,geonameid,isolanguage,alternate name,isPreferredName,isShortName,isColloquial,isHistoric,from,to,name_type
2955533,2748150,link,https://en.wikipedia.org/wiki/Riethoven,,,,,,,Preferred name
13439337,2748150,post,5561,,,,,,,Preferred name
13790275,2748150,unlc,NLRTH,,,,,,,Preferred name
15736692,2748150,wkdt,Q595499,,,,,,,Preferred name
19660285,2748150,nl,Rijthoven,,,1,1,,,Preferred name
7159003,2748164,link,https://en.wikipedia.org/wiki/Riel%2C_Goirle,,,,,,,Preferred name
13439339,2748164,post,5051,,,,,,,Preferred name
13439340,2748164,post,5133,,,,,,,Preferred name
13790251,2748164,unlc,NLRIE,,,,,,,Preferred name
1245252,2748216,,De Nemer,,,,,,,Preferred name
1245253,2748216,,Reuzel,,,,,,,Preferred name
4124259,2748216,,Reusel,,,,,,,Preferred name
1245254,2748217,,Reuzel,,,,,,,Preferred name
2955547,2748217,link,https://en.wikipedia.org/wiki/Reusel,,,,,,,Preferred name
13439363,2748217,post,5541,,,,,,,Preferred name
14938984,2748217,wkdt,Q3428345,,,,,,,
1245255,2748221,,Rethse Heide,,,,,,,Preferred name
4124260,2748221,,Rethsche Heide,,,,,,,Preferred name
15901889,2748222,wkdt,Q2081443,,,,,,,
1245270,2748284,,Reekse Heide,,,,,,,
4124271,2748284,,Reeksche Heide,,,,,,,Preferred name
1245271,2748285,,Reekse Bergen,,,,,,,Preferred name
4124272,2748285,,Reeksche Bergen,,,,,,,Preferred name
2955555,2748286,link,https://en.wikipedia.org/wiki/Reek%2C_Netherlands,,,,,,,Preferred name
8552844,2748286,link,https://nl.wikipedia.org/wiki/Reek,,,,,,,
13439373,2748286,post,5375,,,,,,,Preferred name
13790241,2748286,unlc,NLREK,,,,,,,
15205345,2748286,wkdt,Q2574931,,,,,,,Preferred name
15060021,2748291,wkdt,Q31210627,,,,,,,Preferred name
15926172,2748291,,Reeberg,,,,,,,Preferred name
1245277,2748308,,Ravestein,,,,,,,Preferred name
2955557,2748308,link,https://en.wikipedia.org/wiki/Ravenstein%2C_Netherlands,,,,,,,Preferred name
8311565,2748308,zh,拉芬斯泰因,,,,,,,Preferred name
13439376,2748308,post,5371,,,,,,,Preferred name
13790234,2748308,unlc,NLRAS,,,,,,,
15274482,2748308,wkdt,Q589056,,,,,,,Preferred name
1245278,2748309,,Ravensgast,,,,,,,Preferred name
7071196,2748343,link,https://en.wikipedia.org/wiki/Rakt,,,,,,,
14939225,2748343,wkdt,Q3036527,,,,,,,Preferred name
18214643,2748343,vi,Rakt,,,,,,,Preferred name
18214644,2748343,lb,Rakt,,,,,,,Preferred name
18214645,2748343,en,Rakt,,,,,,,Preferred name
18214646,2748343,,Rakt,,,,,,,Preferred name
18214647,2748343,fr,Rakt,,,,,,,Preferred name
18214648,2748343,da,Rakt,,,,,,,Preferred name
18214649,2748343,nl,Rakt,,,,,,,Preferred name
1245290,2748361,,Raamsdonkveer,,,,,,,
11289952,2748361,link,https://en.wikipedia.org/wiki/Raamsdonksveer,,,,,,,Preferred name
13439385,2748361,post,4941,,,,,,,Preferred name
13439386,2748361,post,4942,,,,,,,Preferred name
13790233,2748361,unlc,NLRAA,,,,,,,
15325520,2748361,wkdt,Q3415833,,,,,,,
2955560,2748363,link,https://en.wikipedia.org/wiki/Raamsdonk,,,,,,,Preferred name
13439387,2748363,post,4944,,,,,,,
15266872,2748363,wkdt,Q3415830,,,,,,,Preferred name
14939560,2748365,wkdt,Q2378311,,,,,,,
1245291,2748366,,Graafsche Raam,,,,,,,Preferred name
4124280,2748366,,Raam,,,,,,,
6892812,2748366,link,https://en.wikipedia.org/wiki/Raam_%28river%29,,,,,,,Preferred name
15639034,2748367,wkdt,Q2635989,,,,,,,
15869885,2748368,wkdt,Q2019242,,,,,,,Preferred name
2697686,2748393,,Putten,,,,,,,Preferred name
1245295,2748397,,Putten,,,,,,,Preferred name
2955564,2748397,link,https://en.wikipedia.org/wiki/Putte%2C_Netherlands,,,,,,,Preferred name
13439394,2748397,post,4645,,,,,,,
13790224,2748397,unlc,NLPUT,,,,,,,
8555557,2748399,link,https://nl.wikipedia.org/wiki/Putselaar,,,,,,,
1245302,2748434,,Mancia Zomerpolder,,,,,,,Preferred name
4124285,2748434,,Prins Hendrikpolder,,,,,,,
1245304,2748446,,Prinsebosch,,,,,,,
4124286,2748446,,Prinsenbos,,,,,,,Preferred name
2955568,2748448,link,https://en.wikipedia.org/wiki/Prinsenbeek,,,,,,,
13439409,2748448,post,4841,,,,,,,
13790215,2748448,unlc,NLPRB,,,,,,,
17243369,2748448,nl,Op de Beek,,,,1,,,Preferred name
1245314,2748454,,Peel,,,,,,,Preferred name
1245315,2748454,,Prinsenpeel,,,,,,,
1245316,2748454,,Principeel,,,,,,,Preferred name
1245318,2748457,,Prinsenhage,,,,1,,,Preferred name
2955570,2748457,link,https://en.wikipedia.org/wiki/Princenhage,,,,,,,
1245323,2748483,,Postelsche Heide,,,,,,,
4124292,2748483,,Postelsbos,,,,,,,
1245355,2748634,,De Pettelaar,,,,,,,Preferred name
1245357,2748650,,Pereboom,,,,,,,
1245367,2748682,,Peelsche Loop,,,,,,,
4124314,2748682,,Peelse Loop,,,,,,,
1245368,2748683,,'t Peelse Huis,,,,,,,
1245369,2748683,,Peelschehuis,,,,,,,Preferred name
1245370,2748684,,Peelsche Heide,,,,,,,
4124315,2748684,,Peelse Heide,,,,,,,
15057545,2748703,wkdt,Q31210661,,,,,,,Preferred name
15926178,2748703,,Patersberg,,,,,,,
1245382,2748717,,De Park,,,,,,,
1245383,2748722,,Papenvoortsche Heide,,,,,,,Preferred name
4124320,2748722,,Papenvoortse Heide,,,,,,,
7072273,2748724,link,https://en.wikipedia.org/wiki/Papenvoort%2C_North_Brabant,,,,,,,Preferred name
1245388,2748744,,Hoeve Arendsberg,,,,,,,
4124321,2748744,,Pannenhoef,,,,,,,Preferred name
1245408,2748832,,Overloonsche Duinen,,,,,,,
4124331,2748832,,Overloonse Duinen,,,,,,,
2955607,2748833,link,https://en.wikipedia.org/wiki/Overloon,,,,,,,
8554705,2748833,link,https://nl.wikipedia.org/wiki/Overloon,,,,,,,
8554706,2748833,nl,Loon,,,,1,,,
9543102,2748833,nl,Overloon,1,,,,,,
9543103,2748833,,Overloon,,,,,,,
13439457,2748833,post,5825,,,,,,,
13790188,2748833,unlc,NLOVL,,,,,,,
14939145,2748833,wkdt,Q337385,,,,,,,Preferred name
13439458,2748834,post,5357,,,,,,,Preferred name
15856867,2748834,wkdt,Q2705944,,,,,,,Preferred name
15869664,2748865,wkdt,Q3994657,,,,,,,Preferred name
1245420,2748872,,Groot Oventje,,,,,,,Preferred name
8552866,2748872,link,https://nl.wikipedia.org/wiki/Oventje,,,,,,,
11292357,2748872,link,https://en.wikipedia.org/wiki/Oventje,,,,,,,
13439472,2748950,post,5256,,,,1,,,
16183220,2748950,link,https://en.wikipedia.org/wiki/Oudheusden,,,,,,,Preferred name
16736132,2748950,post,5156,,,,,,,Preferred name
17414653,2748950,nl,Oud-Heusden,,,,,,,Preferred name
17414654,2748950,nl,OudHeusden,1,,,,,,Preferred name
13439473,2748956,post,4751,,,,,,,Preferred name
13790183,2748956,unlc,NLOUG,,,,,,,Preferred name
15226274,2748956,wkdt,Q3303627,,,,,,,Preferred name
16168868,2748956,link,https://en.wikipedia.org/wiki/Oud_Gastel,,,,,,,Preferred name
1245452,2749028,,Oude Prinslandsche Polder,,,,,,,Preferred name
4124347,2749028,,Oude Prinslandse Polder,,,,,,,Preferred name
1245453,2749039,,Oudemolen,,,,,,,Preferred name
14939685,2749048,wkdt,Q2286347,,,,,,,
2955644,2749053,link,https://en.wikipedia.org/wiki/Oudenbosch,,,,,,,Preferred name
13439489,2749053,post,4731,,,,,,,Preferred name
13790101,2749053,unlc,NLOBO,,,,,,,Preferred name
14939441,2749053,wkdt,Q2701706,,,,,,,Preferred name
7133265,2749058,link,https://en.wikipedia.org/wiki/Oudemolen%2C_North_Brabant,,,,,,,Preferred name
13439491,2749058,post,4796,,,,,,,Preferred name
7187682,2749067,link,https://en.wikipedia.org/wiki/Oude_Maasje,,,,,,,Preferred name
7319323,2749067,,Oude Maasje,,,,,,,Preferred name
1245467,2749110,,De Hondsberg,,,,,,,Preferred name
4124350,2749110,,Oude Hondsberg,,,,,,,Preferred name
1245482,2749154,,Buissche Heide,,,,,,,Preferred name
4124357,2749154,,Oude Buisse Heide,,,,,,,Preferred name
13789352,2749163,unlc,NLDRM,,,,,,,Preferred name
15841000,2749163,wkdt,Q738047,,,,,,,Preferred name
15802477,2749211,wkdt,Q4043843,,,,,,,Preferred name
2955662,2749223,link,https://en.wikipedia.org/wiki/Ossendrecht,,,,,,,Preferred name
13439515,2749223,post,4641,,,,,,,Preferred name
13790167,2749223,unlc,NLOSH,,,,,,,Preferred name
15735586,2749223,wkdt,Q579722,,,,,,,Preferred name
8490507,2749233,,Gemeente Oss,,,,,,,Preferred name
8490508,2749233,,Oss,,,,,,,Preferred name
8612877,2749233,link,https://en.wikipedia.org/wiki/Oss,,,,,,,Preferred name
10840896,2749233,nl,Oss,,1,,,,,
17539341,2749233,en,Oss Municipality,,,,,,,Preferred name
1245515,2749234,,Os,,,,,,,Preferred name
1653793,2749234,en,Oss,,,,,,,Preferred name
1653794,2749234,de,Oss,,,,,,,Preferred name
1653795,2749234,fr,Oss,,,,,,,Preferred name
1653796,2749234,id,Oss,,,,,,,Preferred name
1653797,2749234,it,Oss,,,,,,,Preferred name
1653798,2749234,li,Oss,,,,,,,Preferred name
1653799,2749234,nl,Oss,,,,,,,Preferred name
1653800,2749234,ro,Oss,,,,,,,Preferred name
1653801,2749234,sv,Oss,,,,,,,Preferred name
2955663,2749234,link,https://en.wikipedia.org/wiki/Oss,,,,,,,Preferred name
3041491,2749234,ru,Осс,,,,,,,Preferred name
8232422,2749234,ja,オス,,,,,,,Preferred name
8232423,2749234,nn,Oss i Nederland,,,,,,,Preferred name
8232424,2749234,zh,奥斯,,,,,,,Preferred name
13439516,2749234,post,5341,,,,,,,Preferred name
13439517,2749234,post,5342,,,,,,,Preferred name
13439518,2749234,post,5343,,,,,,,Preferred name
13439519,2749234,post,5344,,,,,,,Preferred name
13439520,2749234,post,5345,,,,,,,Preferred name
13439521,2749234,post,5346,,,,,,,Preferred name
13439522,2749234,post,5347,,,,,,,Preferred name
13439523,2749234,post,5348,,,,,,,Preferred name
13439524,2749234,post,5349,,,,,,,Preferred name
13790174,2749234,unlc,NLOSS,,,,,,,Preferred name
15337252,2749234,wkdt,Q13971034,,,,,,,Preferred name
15834200,2749248,wkdt,Q1927937,,,,,,,Preferred name
2052512,2749288,,"Gemeente Oploo, Sint Anthonis en Ledeacker",,,,,,,Preferred name
4124379,2749288,,Gemeente Sint Anthonis,,,,,,,Preferred name
8490512,2749288,,Sint Anthonis,,,,,,,
8612878,2749288,link,https://en.wikipedia.org/wiki/Sint_Anthonis,,,,,,,Short name
10841014,2749288,nl,Sint Anthonis,,1,,,,,
1245525,2749289,,Oplo,,,,,,,
7128618,2749289,link,https://en.wikipedia.org/wiki/Oploo,,,,,,,
13439532,2749289,post,5841,,,,,,,
13790158,2749289,unlc,NLOPL,,,,,,,
14939305,2749289,wkdt,Q2017122,,,,,,,
1245536,2749314,nl,Op Andel,1,,,,,,
1245549,2749373,,East Hellegat,,,,,,,
4124388,2749373,,Oost Hellegat,,,,,,,
2801910,2749447,,Oosterhout,,,,,,,
4124394,2749447,,Gemeente Oosterhout,,,,,,,
8612879,2749447,link,https://en.wikipedia.org/wiki/Oosterhout,,,,,,,
10840840,2749447,nl,Oosterhout,,1,,,,,
17539342,2749447,en,Oosterhout Municipality,,,,,,,
1942271,2749450,en,Oosterhout,,,,,,,
1942272,2749450,de,Oosterhout,,,,,,,
1942273,2749450,fr,Oosterhout,,,,,,,
1942274,2749450,id,Oosterhout,,,,,,,
1942275,2749450,it,Oosterhout,,,,,,,
1942276,2749450,li,Oosterhout,,,,,,,
1942277,2749450,nl,Oosterhout,,,,,,,
1942278,2749450,sv,Oosterhout,,,,,,,
2955690,2749450,link,https://en.wikipedia.org/wiki/Oosterhout,,,,,,,
3041492,2749450,ru,Остерхоут,,,,,,,
8226593,2749450,zh,奧斯特豪特,,,,,,,
13439566,2749450,post,4901,,,,,,,
13439567,2749450,post,4902,,,,,,,
13439568,2749450,post,4903,,,,,,,
13439569,2749450,post,4904,,,,,,,
13439570,2749450,post,4905,,,,,,,
13439571,2749450,post,4906,,,,,,,
13439572,2749450,post,4907,,,,,,,
13439573,2749450,post,4908,,,,,,,
13790149,2749450,unlc,NLOOS,,,,,,,
15862589,2749450,wkdt,Q12912978,,,,,,,
14939254,2749470,wkdt,Q2576591,,,,,,,
1245569,2749512,,Oostelbeersche Heide,,,,,,,
4124400,2749512,,Oostelbeerse Heide,,,,,,,
15252097,2749513,wkdt,Q784019,,,,,,,
13439582,2749528,post,4909,,,,,,,
13790145,2749528,unlc,NLOOE,,,,,,,
15626705,2749528,wkdt,Q1902486,,,,,,,
1245577,2749557,,Heikant,,,,,,,
1245578,2749557,,Oordeelheikant,,,,,,,
1245579,2749557,,Oordeel,,,,,,,
1245580,2749557,,Oordel Heikant,,,,,,,
2955700,2749557,link,https://en.wikipedia.org/wiki/Heikant%2C_Oordeel,,,,,,,
1245581,2749558,,Oordeelschestraat,,,,,,,
4124403,2749558,,Oordeelse Straat,,,,,,,
1245583,2749565,,Ooievaarsnest,,,,,,,
7059394,2749571,link,https://en.wikipedia.org/wiki/Ooievaarsnest,,,,,,,
7101286,2749571,,Ooievaarsnest,,,,,,,
15371096,2749571,wkdt,Q4969310,,,,,,,
1245597,2749614,,Ommelse Bosch,,,,,,,
13439594,2749617,post,5724,,,,,,,
13790141,2749617,unlc,NLOML,,,,,,,
15371608,2749617,wkdt,Q2425767,,,,,,,
1245614,2749678,,Oisterwijksche Heide,,,,,,,
4124419,2749678,,Oisterwijkse Heide,,,,,,,
8490518,2749679,,Gemeente Oisterwijk,,,,,,,
8490519,2749679,,Oisterwijk,,,,,,,
8612880,2749679,link,https://en.wikipedia.org/wiki/Oisterwijk,,,,,,,Short name
10840839,2749679,nl,Oisterwijk,,1,,,,,
17539343,2749679,en,Oisterwijk Municipality,,,,,,,
1245615,2749680,,Oosterwijk,,,,,,,
1935180,2749680,en,Oisterwijk,,,,,,,
1935181,2749680,fr,Oisterwijk,,,,,,,
1935182,2749680,de,Oisterwijk,,,,,,,
1935183,2749680,id,Oisterwijk,,,,,,,
1935184,2749680,it,Oisterwijk,,,,,,,
1935185,2749680,li,Oisterwijk,,,,,,,
1935186,2749680,nl,Oisterwijk,,,,,,,
1935187,2749680,sv,Oisterwijk,,,,,,,
2955714,2749680,link,https://en.wikipedia.org/wiki/Oisterwijk,,,,,,,
3041495,2749680,ru,Ойстервейк,,,,,,,
13439618,2749680,post,5061,,,,,,,
13439619,2749680,post,5062,,,,,,,
13439620,2749680,post,5063,,,,,,,
13790129,2749680,unlc,NLOIW,,,,,,,
15812814,2749680,wkdt,Q3299324,,,,,,,
1245616,2749681,,Oirschotsche Heide,,,,,,,
4124420,2749681,,Oirschotse Heide,,,,,,,
8490520,2749682,,Gemeente Oirschot,,,,,,,
8490521,2749682,,Oirschot,,,,,,,
8612881,2749682,link,https://en.wikipedia.org/wiki/Oirschot,,,,,,,
10841011,2749682,nl,Oirschot,,1,,,,,
17539344,2749682,en,Oirschot Municipality,,,,,,,
1245617,2749683,,Oorschot,,,,,,,
1935148,2749683,en,Oirschot,,,,,,,
1935149,2749683,fr,Oirschot,,,,,,,
1935150,2749683,de,Oirschot,,,,,,,
1935151,2749683,id,Oirschot,,,,,,,
1935152,2749683,it,Oirschot,,,,,,,
1935153,2749683,li,Oirschot,,,,,,,
1935154,2749683,nl,Oirschot,,,,,,,
1935155,2749683,sv,Oirschot,,,,,,,
2955715,2749683,link,https://en.wikipedia.org/wiki/Oirschot,,,,,,,
13439621,2749683,post,5688,,,,,,,
13439622,2749683,post,5689,,,,,,,
13790127,2749683,unlc,NLOIH,,,,,,,
15807515,2749683,wkdt,Q2414583,,,,,,,
1245622,2749688,,Ooien,,,,,,,
4124422,2749688,,Oijen,,,,,,,
1245623,2749689,,Ooien,,,,,,,
13439625,2749689,post,5394,,,,,,,
15245315,2749689,wkdt,Q541055,,,,,,,
2697670,2749703,,Oers,,,,,,,
7195261,2749703,link,https://en.wikipedia.org/wiki/Oerle,,,,,,,
1245629,2749719,,Oeienbraak,,,,,,,
1245630,2749719,,Oeyenbraak,,,,,,,
1245631,2749720,,Oeyenbosch,,,,,,,
4124428,2749720,,Oeienbos,,,,,,,
1245633,2749726,,Oefelt,,,,,,,
2955720,2749726,link,https://en.wikipedia.org/wiki/Oeffelt,,,,,,,
8554703,2749726,link,https://nl.wikipedia.org/wiki/Oeffelt,,,,,,,
11262446,2749726,nl,Oeffelt,1,,,,,,
13439633,2749726,post,5441,,,,,,,
14938936,2749726,wkdt,Q2656060,,,,,,,
13439636,2749735,post,5409,,,,,,,
13790108,2749735,unlc,NLODL,,,,,,,
15350705,2749735,wkdt,Q2176041,,,,,,,
2955732,2749772,link,https://en.wikipedia.org/wiki/Nuland,,,,,,,
13439649,2749772,post,5391,,,,,,,
13439650,2749772,post,5392,,,,,,,
13790071,2749772,unlc,NLNUL,,,,,,,
1935259,2749779,en,Nuenen,,,,,,,
1935260,2749779,fr,Nuenen,,,,,,,
1935261,2749779,id,Nuenen,,,,,,,
1935262,2749779,it,Nuenen,,,,,,,
1935263,2749779,ja,ヌエーネン・ヘルヴェン・エン・ネーデルヴェテン,,,,,,,
1935264,2749779,li,Nuenen,,,,,,,
1935265,2749779,nl,Nuenen,,,,,,,
1935266,2749779,sv,Nuenen,,,,,,,
2019157,2749779,de,Nuenen,,,,,,,
2955733,2749779,link,https://en.wikipedia.org/wiki/Nuenen%2C_Gerwen_en_Nederwetten,,,,,,,
10841010,2749779,nl,"Nuenen, Gerwen en Nederwetten",,1,,,,,
17554388,2749779,en,"Nuenen, Gerwen en Nederwetten Municipality",,,,,,,
1245644,2749780,,Nuenen,,,,,,,
2955734,2749780,link,https://en.wikipedia.org/wiki/Nuenen,,,,,,,
3041496,2749780,ru,Нюнен,,,,,,,
13439652,2749780,post,5671,,,,,,,
13439653,2749780,post,5672,,,,,,,
13439654,2749780,post,5673,,,,,,,
13439655,2749780,post,5674,,,,,,,
13790023,2749780,unlc,NLNGN,,,,,,,
13790045,2749780,unlc,NLNNN,,,,,,,
14939650,2749780,wkdt,Q153516,,,,,,,
15876292,2749788,wkdt,Q2515936,,,,,,,
15926187,2749788,,Notel,,,,,,,
2955749,2749883,link,https://en.wikipedia.org/wiki/Noordhoek%2C_Moerdijk,,,,,,,
13439676,2749883,post,4759,,,,,,,
13790009,2749883,unlc,NLNDH,,,,,,,
1245667,2749929,,De Noorder Klip,,,,,,,
4124448,2749929,,Gat van de Noorderklip,,,,,,,
1245681,2749990,,Brabant,,,,,,,Preferred name
1986569,2749990,de,Provinz Nordbrabant,,,,,,,
1986570,2749990,en,North Brabant,1,,,,,,
1986571,2749990,es,Brabante Septentrional,,,,,,,
1986573,2749990,pl,Brabancja Północna,,,,,,,
1986574,2749990,af,Noord-Brabant,,,,,,,
1986575,2749990,ca,Brabant del Nord,,,,,,,
1986576,2749990,cs,Severní Brabantsko,,,,,,,
1986577,2749990,da,Noord-Brabant,,,,,,,
1986578,2749990,eo,Nord-Brabanto,,,,,,,
1986579,2749990,et,Põhja-Brabant,,,,,,,
1986580,2749990,fi,Pohjois-Brabant,,,,,,,
1986581,2749990,fy,Noard-Brabân,1,,,,,,
1986582,2749990,id,Brabant Utara,,,,,,,
1986583,2749990,it,Brabante Settentrionale,,,,,,,
1986584,2749990,ja,北ブラバント州,,,,,,,
1986585,2749990,ko,노르트브라반트주,,,,,,,
1986586,2749990,lb,Provënz Nordbrabant,,,,,,,
1986587,2749990,li,Noord-Braobant,,,,,,,
1986588,2749990,nl,Noord-Brabant,1,1,,,,,
1986589,2749990,no,Noord-Brabant,,,,,,,
1986590,2749990,pt,Brabante do Norte,,,,,,,
1986591,2749990,ro,Brabantul de Nord,,,,,,,
1986592,2749990,ru,Северный Брабант,1,1,,,,,
1986593,2749990,sv,Noord-Brabant,,,,,,,
1986594,2749990,tr,Kuzey Brabant,,,,,,,
1986595,2749990,zh,北布拉班特省,,,,,,,
2185586,2749990,,Noord-Brabant,1,1,,,,,
2256834,2749990,fr,Brabant-Septentrional,1,1,,,,,
2920255,2749990,link,https://en.wikipedia.org/wiki/North_Brabant,,,,,,,
3052227,2749990,link,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9_%D0%91%D1%80%D0%B0%D0%B1%D0%B0%D0%BD%D1%82,,,,,,,
5649713,2749990,,Provincie Noord-Brabant,,,,,,,
5649714,2749990,,North Brabant,,,,,,,
11907788,2749990,de,Nordbrabant,1,1,,,,,
11993581,2749990,abbr,nb,,,,,,,
15347905,2749990,wkdt,Q1101,,,,,,,
17095872,2749990,nuts,NL41,,,,,,,
17915012,2749990,hi,उत्तरी ब्रबैंट,,,,,,,
17915013,2749990,ps,شمالي برابانټ,,,,,,,
17915014,2749990,hr,Sjeverni Brabant,,,,,,,
17915015,2749990,hu,Észak-Brabant,,,,,,,
17915016,2749990,ban,Brabant Kalér,,,,,,,
17915017,2749990,hy,Հյուսիսային Բրաբանդ,,,,,,,
17915018,2749990,zh-Hant,北布拉班特,,,,,,,
17915019,2749990,ia,Brabant del Nord,,,,,,,
17915020,2749990,,Pak-Brabant Séng,,,,,,,
17915021,2749990,sco,North Brabant,,,,,,,
17915022,2749990,qu,Noord-Brabant pruwinsya,,,,,,,
17915023,2749990,pnb,اتلابرابنٹ,,,,,,,
17915024,2749990,frp,Brebant-Enversenc,,,,,,,
17915025,2749990,frr,Prowins Nuurdbrabant,,,,,,,
17915026,2749990,is,Norður-Brabant,,,,,,,
17915027,2749990,an,Brabant Septentrional,,,,,,,
17915028,2749990,ar,شمال برابنت,,,,,,,
17915029,2749990,stq,Noudbrabant,,,,,,,
17915030,2749990,lfn,Brabant Norde,,,,,,,
17915031,2749990,az,Şimali Brabant,,,,,,,
17915032,2749990,ceb,Provincie Noord-Brabant,,,,,,,
17915033,2749990,be,Паўночны Брабант,,,,,,,
17915034,2749990,bg,Северен Брабант,,,,,,,
17915035,2749990,jv,Brabant Lor,,,,,,,
17915036,2749990,bn,উত্তর ব্রাবান্ট,,,,,,,
17915037,2749990,br,Brabant an Norzh,,,,,,,
17915038,2749990,min,Brabant Utara,,,,,,,
17915039,2749990,ka,ჩრდილოეთი ბრაბანტი,,,,,,,
17915040,2749990,si,උතුරු බ්‍රබන්ට්,,,,,,,
17915041,2749990,wuu,北布拉班特省,,,,,,,
17915042,2749990,sk,Severné Brabantsko,,,,,,,
17915043,2749990,sl,Severni Brabant,,,,,,,
17915044,2749990,so,Waqooyiga Brabant,,,,,,,
17915045,2749990,sq,Brabanta Veriore,,,,,,,
17915046,2749990,sr,Северни Брабант,,,,,,,
17915047,2749990,mzn,شمالی برابانت,,,,,,,
17915048,2749990,kn,ನಾರ್ತ್ ಬ್ರಬಂಟ್,,,,,,,
17915049,2749990,sw,Noord-Brabant,,,,,,,
17915050,2749990,nds-NL,Noord-Braobant,,,,,,,
17915051,2749990,arz,نورد-برابانت,,,,,,,
17915052,2749990,ku,Brabanta Bakur,,,,,,,
17915053,2749990,co,Brabante Settentriunale,,,,,,,
17915054,2749990,ta,வடக்கு பிரபான்ட்,,,,,,,
17915055,2749990,te,ఉత్తర బ్రాబంట్,,,,,,,
17915056,2749990,tg,Вилояти Шимоли Брабант,,,,,,,
17915057,2749990,cv,Ҫурҫӗр Брабант,,,,,,,
17915058,2749990,th,จังหวัดนอร์ทบราแบนต์,,,,,,,
17915059,2749990,la,Brabantia Septentrionalis,,,,,,,
17915060,2749990,cy,Noord-Brabant,,,,,,,
17915061,2749990,vls,Nôord-Broabant,,,,,,,
17915062,2749990,tt,Төньяк Брабант,,,,,,,
17915063,2749990,ast,Brabant Septentrional,,,,,,,
17915064,2749990,lt,Šiaurės Brabantas,,,,,,,
17915065,2749990,lv,Ziemeļbrabante,,,,,,,
17915066,2749990,vec,Brabante Setentrionałe,,,,,,,
17915067,2749990,uk,Північний Брабант,,,,,,,
17915068,2749990,zea,Noord-Braebant,,,,,,,
17915069,2749990,ur,شمالی برابانٹ,,,,,,,
17915070,2749990,de-CH,Provinz Nordbrabant,,,,,,,
17915071,2749990,mk,Северен Брабант,,,,,,,
17915072,2749990,mn,Умар Брабант,,,,,,,
17915073,2749990,mr,नूर्द-ब्राबांत,,,,,,,
17915074,2749990,ms,Noord-Brabant,,,,,,,
17915075,2749990,el,Βόρεια Βραβάντη,,,,,,,
17915076,2749990,eu,Ipar Brabante,,,,,,,
17915077,2749990,vi,Noord-Brabant,,,,,,,
17915078,2749990,nb,Noord-Brabant,,,,,,,
17915079,2749990,hbs,Sjeverni Brabant,,,,,,,
17915080,2749990,vo,Noord-Brabant,,,,,,,
17915081,2749990,fa,برابانت شمالی,,,,,,,
17915082,2749990,nn,Noord-Brabant,,,,,,,
17915083,2749990,yue,北布拉班,,,,,,,
17915084,2749990,fo,Noord-Brabant,,,,,,,
17915085,2749990,wa,Province do Braibant Bijhrece,,,,,,,
17915086,2749990,oc,Brabant Septentrional,,,,,,,
17915087,2749990,ga,Brabant Thuaidh,,,,,,,
17915088,2749990,gd,Noord-Brabant,,,,,,,
17915089,2749990,os,Цæгат Брабант,,,,,,,
17915090,2749990,gl,Brabante do Norte,,,,,,,
17915091,2749990,lld,Brabant dl Nord,,,,,,,
17915092,2749990,war,Amihanan nga Brabant,,,,,,,
17915093,2749990,gu,નોર્થ બ્રેબેન્ટ,,,,,,,
17915094,2749990,gv,Brabant Hwoaie,,,,,,,
17915095,2749990,he,צפון בראבנט,,,,,,,
2955764,2750001,link,https://en.wikipedia.org/wiki/Noord%2C_North_Brabant,,,,,,,
2955768,2750031,link,https://en.wikipedia.org/wiki/Nistelrode,,,,,,,
13439687,2750031,post,5388,,,,,,,
13790068,2750031,unlc,NLNTR,,,,,,,
14939355,2750031,wkdt,Q2218972,,,,,,,
14940389,2750034,wkdt,Q2123791,,,,,,,
13439689,2750035,post,4709,,,,,,,
13790033,2750035,unlc,NLNIS,,,,,,,
14939656,2750035,wkdt,Q670577,,,,,,,
1245695,2750048,,Neinsel,,,,,,,
1245696,2750048,,Nijrsel,,,,,,,
8672565,2750048,link,https://en.wikipedia.org/wiki/Nijnsel,,,,,,,
13790722,2750048,unlc,NLZBG,,,,,,,
15617006,2750048,wkdt,Q2999962,,,,,,,
1245719,2750117,,Nieuw-Vosmeer,,,,,,,
2955781,2750117,link,https://en.wikipedia.org/wiki/Nieuw-Vossemeer,,,,,,,
13439740,2750117,post,4681,,,,,,,
13790075,2750117,unlc,NLNVO,,,,,,,
14939801,2750117,wkdt,Q2576055,,,,,,,
1245731,2750172,,Mancia Winterpolder,,,,,,,
4124470,2750172,,Polder het Nieuwland,,,,,,,
1245733,2750180,,Nieuwkuik,,,,,,,
2955797,2750180,link,https://en.wikipedia.org/wiki/Nieuwkuijk,,,,,,,
13439758,2750180,post,5253,,,,,,,
13790036,2750180,unlc,NLNKU,,,,,,,
8554786,2750203,link,https://nl.wikipedia.org/wiki/Nieuw-Gassel,,,,,,,
1245737,2750211,,Binnenwiel,,,,,,,
4124473,2750211,,Nieuwewiel,,,,,,,
1245752,2750285,,Nieuwedijk,,,,,,,
2955817,2750285,link,https://en.wikipedia.org/wiki/Nieuwendijk,,,,,,,
13439779,2750285,post,4255,,,,,,,
15706991,2750285,wkdt,Q3025216,,,,,,,
